mouth_open_ratio,mouth_width_ratio,left_eye_open_ratio,right_eye_open_ratio,eyebrow_raise_left,eyebrow_raise_right,head_yaw,head_pitch,head_roll,face_width,face_height,label
0.004733122419565916,0.3302231431007385,0.654265820980072,0.5841519832611084,0.1210797131061554,0.13757382333278656,-0.24134571850299835,0.2524375319480896,-8.699501037597656,0.20899102091789246,0.4525860548019409,0
0.004827534314244986,0.3307816684246063,0.6276032328605652,0.5607345104217529,0.11828722059726715,0.1420549899339676,-0.22800394892692566,0.24946101009845734,-8.057690620422363,0.2102629840373993,0.45408228039741516,0
0.005148005206137896,0.3305920958518982,0.6212125420570374,0.5695620775222778,0.11608031392097473,0.13997839391231537,-0.20814810693264008,0.25336411595344543,-7.664616107940674,0.21210168302059174,0.4534757137298584,0
0.0037840839941054583,0.33064329624176025,0.6355918645858765,0.5913086533546448,0.1189330667257309,0.13801130652427673,-0.18790267407894135,0.25805315375328064,-7.365911960601807,0.2123812735080719,0.4527119994163513,0
0.004468701779842377,0.33280298113822937,0.633782684803009,0.5772022604942322,0.12167125195264816,0.1397232860326767,-0.17072062194347382,0.25824499130249023,-6.467146873474121,0.2128656953573227,0.4562990665435791,0
0.0031234680209308863,0.3339637219905853,0.6148385405540466,0.5664177536964417,0.11938311904668808,0.137571781873703,-0.15463274717330933,0.2602600157260895,-6.414615154266357,0.21424546837806702,0.4564334452152252,0
0.003930365201085806,0.3329004645347595,0.6342266798019409,0.5798348188400269,0.12040669471025467,0.13385100662708282,-0.13978344202041626,0.2607104182243347,-7.070242881774902,0.21720513701438904,0.4551420509815216,0
0.001933426596224308,0.3239870071411133,0.5691737532615662,0.5474711060523987,0.12015539407730103,0.13386967778205872,-0.11082646995782852,0.2573372721672058,-5.483587741851807,0.21944329142570496,0.4549510180950165,0
0.0033674801234155893,0.32939720153808594,0.5768687725067139,0.5664216876029968,0.12591366469860077,0.1326199620962143,-0.0675143301486969,0.2607419490814209,-6.711199760437012,0.2188500612974167,0.45145025849342346,0
0.0031972576398402452,0.3346130847930908,0.6098760366439819,0.5681579113006592,0.12950271368026733,0.13152113556861877,-0.04081125929951668,0.25863590836524963,-6.4266204833984375,0.22007396817207336,0.45280149579048157,0
0.0010829182574525476,0.32730814814567566,0.5708314776420593,0.6134741902351379,0.1262572556734085,0.1379031538963318,-0.0010545989498496056,0.2579902708530426,-4.826391696929932,0.2217796891927719,0.45209261775016785,0
0.002241669688373804,0.32617104053497314,0.587509274482727,0.5971143841743469,0.1285892277956009,0.13423725962638855,0.03475397452712059,0.2642923593521118,-5.246836185455322,0.2220717966556549,0.4489852488040924,0
0.0007699690177105367,0.3249387741088867,0.5795705318450928,0.5590576529502869,0.12401226907968521,0.13584385812282562,0.08038704097270966,0.26606887578964233,-5.262781620025635,0.21934820711612701,0.4486348628997803,0
